# http://www.iceandclimate.nbi.ku.dk/data/NGRIP_dust_on_GICC05_20y_december2014.txt
#
# % Dust concentration from the Greenland NGRIP ice cores on the GICC05 time scale.
# % The period covered is from ~10.3 ka b2k (years before A.D. 2000) where the measurements started to
# % 107.62 ka b2k where the GICC05modelext time scale ends.
# % File named NGRIP_dust_on_GICC05_20y_december2014.txt first released December 18th, 2014.
# % This data file and many other data are available from www.icecores.dk
# %
# % Age and depth values refer to the bottom of each interval.
# % Thus, the NGRIP depth interval 1406.44-1407.91 m, corresponding to 10.30-10.32 ka b2k, has an average dust concentration of 9359 particles per mL.
# %
# % All depths reported here are NGRIP2 depths.
# %
# % The concept of maximum counting error is introduced in Rasmussen et al. (2006, Journ. Geophys. Res.).
# % In a standard deviation context, the maximum counting error should be regarded as 2 sigma as discussed in
# % Andersen et al. (2006, Quat. Sci. Rev.). The maximum counting error is a measure of the uncertainty of the
# % GICC05 time scale.
# %
# % The data supplied below are resampled to 20 year resolution from the original measurements. Problems with missing
# % data are ignored if the missing data comprise less thanb half of the depth interval of a given 20-year interval.
# % If more than half of the data are missing, no value is given, which is indicated by "NaN".
# %
# % MAIN REFERENCE:
# % Ruth, U., D. Wagenbach, J. P. Steffensen, and M. Bigler,
# % Continuous record of microparticle concentration and size distribution in the central Greenland NGRIP ice core during the last glacial period
# % J. Geophys. Res., 108(D3), 4098, doi:10.1029/2002JD002376, 2003.
# %
# % GICC05 REFERENCES:
# %
# % The dating of the 7.9-14.7 ka b2k part and the concept of the MCE is described in the paper:
# % S.O. Rasmussen, K.K. Andersen, A.M. Svensson, J.P. Steffensen, B.M. Vinther, H.B. Clausen,
# % M.-L. Siggaard-Andersen, S.J. Johnsen, L.B. Larsen, D. Dahl-Jensen, M. Bigler, R. R�thlisberger,
# % H. Fischer, K. Goto-Azuma, M.E. Hansson, and U. Ruth
# % A new Greenland ice core chronology for the last glacial termination
# % Journ. Geophys. Res., vol. 111, D06102, 2006, doi:10.1029/2005JD006079
# %
# % The dating of the 14.7-41.8 ka b2k part and the ss09sea06bm is described in the paper:
# % K.K. Andersen, A. Svensson, S.J. Johnsen, S.O. Rasmussen, M. Bigler, R. R�thlisberger, U. Ruth,
# % M.-L. Siggaard-Andersen, J.P. Steffensen, D. Dahl-Jensen, B.M. Vinther, and H.B. Clausen
# % The Greenland Ice Core Chronology 2005, 15-42 ka. Part 1: Constructing the time scale
# % Quaternary Science Reviews, vol. 25, Shackleton special issue 24, 2006
# %
# % The dating of the 41.8-60.0 ka b2k part is described in the paper:
# % A. Svensson, K.K. Andersen, M. Bigler, H.B. Clausen, D. Dahl-Jensen, S.M. Davies, S.J. Johnsen,
# % R. Muscheler, S.O. Rasmussen, R. R�thlisberger, I. Seierstad, J.P. Steffensen, and B.M. Vinther
# % A 60,000 year Greenland stratigraphic ice core chronology
# % Submitted to Climate of the Past, October 2007
# %
# % The splicing of the GICC05 and model time scale at 60.2 ka b2k (GICC05modelext) is described in the paper:
# % E.W. Wolff, J. Chappellaz, T. Blunier, S.O. Rasmussen, A. Svensson,
# % Millennial-scale variability during the last glacial: The ice core record
# % Quaternary Science Reviews 29, p. 2828-2838, 2010
# %
# % COLUMNS IN THE DATA FILE
# % 1 : NGRIP2 depth (m)
# % 2 : Age (years b2k)
# % 3 : Maximum counting error (years)
# % 4 : NGRIP Dust content (particles per mL)
depth	age	error	dust
1406.44	10300	89	9510
1407.91	10320	89	9359
1409.42	10340	89	10286
1410.77	10360	89	NaN
1412.14	10380	89	8246
1413.48	10400	89	9573
1414.80	10420	90	9196
1416.18	10440	90	8598
1417.50	10460	90	9231
1418.84	10480	90	8514
1420.22	10500	90	8919
1421.55	10520	90	7371
1422.87	10540	90	7498
1424.23	10560	91	7326
1425.59	10580	91	7766
1426.93	10600	91	8644
1428.22	10620	91	8771
1429.54	10640	91	9158
1430.85	10660	91	9700
1432.22	10680	91	7503
1433.50	10700	92	9844
1434.84	10720	92	9055
1436.11	10740	92	13509
1437.43	10760	92	11518
1438.71	10780	92	7915
1439.92	10800	92	8255
1441.16	10820	92	8275
1442.44	10840	93	10367
1443.80	10860	93	10481
1445.12	10880	93	9664
1446.33	10900	93	10446
1447.53	10920	93	8670
1448.64	10940	93	11444
1449.92	10960	93	9950
1451.03	10980	94	11923
1452.29	11000	94	9849
1453.54	11020	94	10164
1454.75	11040	94	11467
1455.98	11060	94	10021
1457.18	11080	94	10221
1458.38	11100	94	8471
1459.59	11120	95	9516
1460.85	11140	95	10632
1461.97	11160	95	8029
1463.16	11180	95	9401
1464.37	11200	95	10751
1465.52	11220	95	9203
1466.67	11240	95	9749
1467.90	11260	95	8799
1469.13	11280	96	8515
1470.36	11300	96	9393
1471.51	11320	96	9671
1472.66	11340	96	11583
1473.88	11360	96	10940
1475.02	11380	96	9956
1476.16	11400	96	10775
1477.23	11420	97	14883
1478.16	11440	97	16921
1479.15	11460	97	17172
1480.13	11480	97	15335
1481.24	11500	97	14992
1482.32	11520	97	12095
1483.41	11540	97	11361
1484.59	11560	98	12706
1485.69	11580	98	11026
1486.95	11600	98	10310
1488.10	11620	98	11522
1489.26	11640	98	10874
1490.44	11660	98	14261
1491.45	11680	98	18200
1492.33	11700	99	36166
1492.94	11720	99	64291
1493.62	11740	100	65964
1494.26	11760	100	79776
1494.85	11780	101	62913
1495.43	11800	102	98648
1496.06	11820	102	85152
1496.68	11840	103	112918
1497.25	11860	104	101960
1497.81	11880	104	89691
1498.35	11900	105	104761
1498.93	11920	106	86177
1499.53	11940	106	119017
1500.15	11960	107	101787
1500.74	11980	108	104344
1501.29	12000	108	114600
1501.85	12020	109	91390
1502.51	12040	110	81096
1503.09	12060	110	100059
1503.65	12080	111	94641
1504.25	12100	112	97469
1504.78	12120	112	123165
1505.35	12140	113	115722
1505.87	12160	114	115895
1506.37	12180	114	140644
1506.94	12200	115	83445
1507.49	12220	115	119362
1508.03	12240	116	136410
1508.58	12260	117	134745
1509.20	12280	117	127416
1509.74	12300	118	136147
1510.29	12320	119	122330
1510.78	12340	119	169882
1511.34	12360	120	173023
1511.83	12380	121	111236
1512.41	12400	121	143773
1512.95	12420	122	138983
1513.56	12440	123	102296
1514.20	12460	123	142410
1514.75	12480	124	147055
1515.27	12500	125	165488
1515.84	12520	125	186434
1516.38	12540	126	188589
1516.89	12560	127	214460
1517.46	12580	127	187140
1517.94	12600	128	184547
1518.39	12620	129	239843
1518.90	12640	129	201090
1519.50	12660	130	211940
1520.04	12680	131	159221
1520.59	12700	131	229765
1521.21	12720	132	196896
1521.82	12740	132	209373
1522.36	12760	133	149167
1522.91	12780	134	156896
1523.44	12800	134	108805
1524.02	12820	135	78883
1524.70	12840	136	72650
1525.30	12860	136	49718
1525.94	12880	137	44308
1526.67	12900	138	42119
1527.42	12920	138	28534
1528.24	12940	139	28849
1528.98	12960	139	26357
1529.76	12980	140	22367
1530.73	13000	140	29752
1531.50	13020	141	50245
1532.26	13040	141	53298
1533.12	13060	142	46922
1533.86	13080	142	39909
1534.55	13100	143	41613
1535.21	13120	143	75334
1535.89	13140	144	42869
1536.56	13160	145	70737
1537.23	13180	145	50906
1537.94	13200	146	49900
1538.64	13220	146	54388
1539.37	13240	147	51533
1540	13260	147	27542
1540.80	13280	148	29898
1541.65	13300	148	24175
1542.48	13320	149	36115
1543.37	13340	149	27813
1544.20	13360	150	30359
1545.02	13380	150	20695
1545.94	13400	151	33756
1546.78	13420	151	29770
1547.75	13440	152	22057
1548.55	13460	152	23947
1549.46	13480	153	24229
1550.33	13500	153	31324
1551.27	13520	154	18936
1552.17	13540	155	22181
1553.16	13560	155	19533
1553.95	13580	156	21945
1554.75	13600	156	20853
1555.50	13620	157	37829
1556.26	13640	157	36031
1557.08	13660	158	29823
1557.89	13680	158	31438
1558.84	13700	159	24249
1559.72	13720	159	20935
1560.62	13740	160	25935
1561.51	13760	160	18255
1562.43	13780	161	18132
1563.36	13800	161	21252
1564.34	13820	162	21712
1565.20	13840	162	23033
1566.16	13860	163	20049
1567.16	13880	163	21350
1568.06	13900	164	23184
1568.98	13920	165	21655
1569.95	13940	165	17994
1570.75	13960	166	21962
1571.51	13980	166	38175
1572.26	14000	167	51795
1572.97	14020	167	59011
1573.59	14040	168	69474
1574.28	14060	168	62459
1575.03	14080	169	29367
1575.90	14100	169	22146
1576.77	14120	170	19262
1577.59	14140	170	18458
1578.54	14160	171	17002
1579.30	14180	171	29389
1580.19	14200	172	19992
1581.18	14220	173	19159
1582.16	14240	173	17381
1583.16	14260	174	16148
1584.06	14280	174	23926
1585.16	14300	175	19477
1586.22	14320	175	16155
1587.24	14340	176	19349
1588.24	14360	176	18193
1589.20	14380	177	21860
1590.16	14400	178	21718
1591.12	14420	178	27684
1592.08	14440	179	24333
1593.14	14460	179	22005
1594.21	14480	180	21824
1595.05	14500	180	22576
1596.12	14520	181	27420
1597.21	14540	181	19666
1598.32	14560	182	20970
1599.47	14580	182	19505
1600.52	14600	183	20922
1601.40	14620	184	24427
1602.32	14640	184	30120
1603.31	14660	185	29019
1604.17	14680	185	39507
1604.89	14700	186	76405
1605.38	14720	187	116297
1605.96	14740	189	134781
1606.49	14760	189	143848
1607.08	14780	191	147155
1607.68	14800	191	131760
1608.28	14820	191	140301
1608.80	14840	192	157828
1609.36	14860	193	160694
1609.88	14880	194	156583
1610.39	14900	194	178141
1610.90	14920	195	148918
1611.37	14940	195	203862
1611.83	14960	196	175355
1612.30	14980	196	157971
1612.83	15000	197	190623
1613.32	15020	198	220037
1613.72	15040	198	185376
1614.18	15060	198	175384
1614.66	15080	199	183306
1615.13	15100	200	225719
1615.55	15120	202	199023
1615.98	15140	204	161160
1616.39	15160	204	185712
1616.84	15180	205	176446
1617.32	15200	205	213316
1617.73	15220	206	181630
1618.18	15240	207	214598
1618.67	15260	208	194059
1619.12	15280	209	221473
1619.63	15300	209	223471
1620.11	15320	211	183118
1620.56	15340	211	168070
1621.02	15360	213	159731
1621.45	15380	214	186410
1621.92	15400	214	178995
1622.38	15420	215	205567
1622.83	15440	216	202969
1623.27	15460	217	NaN
1623.77	15480	218	197618
1624.25	15500	219	222264
1624.71	15520	219	210909
1625.17	15540	220	173086
1625.60	15560	221	190554
1626.03	15580	223	293285
1626.44	15600	224	228071
1626.87	15620	224	202690
1627.34	15640	226	202736
1627.74	15660	226	268107
1628.16	15680	226	242857
1628.56	15700	226	196556
1628.98	15720	227	199126
1629.41	15740	228	224500
1629.81	15760	230	234228
1630.21	15780	231	269595
1630.60	15800	231	212713
1631.06	15820	231	227030
1631.51	15840	233	216226
1631.99	15860	234	224868
1632.52	15880	234	183891
1632.96	15900	235	276038
1633.38	15920	235	265544
1633.83	15940	237	210043
1634.32	15960	237	221319
1634.76	15980	240	279720
1635.26	16000	241	234555
1635.70	16020	243	231416
1636.21	16040	245	240943
1636.66	16060	246	267004
1637.12	16080	247	268361
1637.54	16100	248	329838
1637.99	16120	249	295563
1638.43	16140	250	276518
1638.85	16160	252	288506
1639.30	16180	254	316849
1639.76	16200	254	312392
1640.23	16220	255	259947
1640.66	16240	255	253221
1641.06	16260	257	263364
1641.51	16280	257	294609
1641.94	16300	259	263060
1642.37	16320	260	231566
1642.79	16340	261	264986
1643.27	16360	262	263848
1643.76	16380	264	280817
1644.22	16400	265	336327
1644.71	16420	265	310995
1645.15	16440	266	306869
1645.64	16460	267	326832
1646.11	16480	268	324255
1646.55	16500	269	266972
1646.99	16520	269	226820
1647.48	16540	272	279288
1647.90	16560	272	275521
1648.30	16580	273	340320
1648.75	16600	273	301433
1649.20	16620	275	346284
1649.73	16640	277	329096
1650.24	16660	278	295289
1650.75	16680	279	318779
1651.20	16700	280	347203
1651.66	16720	281	364116
1652.10	16740	282	248620
1652.56	16760	283	373775
1653.03	16780	284	392964
1653.52	16800	285	307390
1653.96	16820	287	290816
1654.49	16840	288	334923
1654.97	16860	290	309704
1655.41	16880	292	278041
1655.84	16900	293	334381
1656.28	16920	294	342744
1656.66	16940	295	410500
1657.11	16960	296	368537
1657.54	16980	298	343400
1658.02	17000	299	375455
1658.50	17020	300	NaN
1658.94	17040	301	398136
1659.44	17060	303	411417
1659.92	17080	306	424834
1660.37	17100	306	315081
1660.89	17120	308	451952
1661.36	17140	309	428997
1661.88	17160	310	321178
1662.31	17180	310	367626
1662.80	17200	312	365658
1663.28	17220	313	NaN
1663.78	17240	313	332656
1664.18	17260	315	NaN
1664.59	17280	316	347999
1665.04	17300	317	407877
1665.49	17320	318	585094
1665.89	17340	321	450120
1666.33	17360	322	396319
1666.86	17380	323	346995
1667.31	17400	325	359817
1667.78	17420	328	399543
1668.19	17440	328	579527
1668.65	17460	329	431931
1669.09	17480	330	509991
1669.55	17500	331	460659
1669.95	17520	332	431739
1670.38	17540	333	210981
1670.80	17560	333	348114
1671.20	17580	333	375176
1671.65	17600	334	422121
1672.12	17620	335	470386
1672.61	17640	336	373964
1673.08	17660	337	410122
1673.63	17680	338	320612
1674.11	17700	338	328490
1674.49	17720	340	285397
1674.92	17740	341	203693
1675.35	17760	342	227400
1675.80	17780	343	214774
1676.27	17800	343	191520
1676.80	17820	345	147561
1677.31	17840	346	205299
1677.78	17860	346	277332
1678.20	17880	347	253837
1678.67	17900	347	261608
1679.16	17920	348	253083
1679.64	17940	349	381608
1680.05	17960	350	202730
1680.47	17980	351	323753
1680.96	18000	351	336141
1681.39	18020	351	367541
1681.82	18040	351	NaN
1682.25	18060	353	NaN
1682.64	18080	354	NaN
1683.07	18100	355	NaN
1683.57	18120	356	258777
1684.07	18140	356	222816
1684.55	18160	357	206585
1685.06	18180	358	201690
1685.55	18200	358	272268
1686.04	18220	358	283078
1686.50	18240	359	244201
1686.95	18260	359	271682
1687.35	18280	360	270039
1687.86	18300	361	257031
1688.35	18320	361	231092
1688.78	18340	362	287538
1689.23	18360	364	203011
1689.66	18380	364	308073
1690.04	18400	365	267961
1690.43	18420	366	210199
1690.92	18440	366	227999
1691.32	18460	368	208667
1691.75	18480	368	NaN
1692.19	18500	370	NaN
1692.67	18520	370	NaN
1693.11	18540	372	NaN
1693.54	18560	374	184957
1693.97	18580	375	217050
1694.41	18600	377	221649
1694.92	18620	378	216936
1695.36	18640	380	257965
1695.82	18660	380	222857
1696.29	18680	381	216181
1696.74	18700	381	326933
1697.18	18720	382	327809
1697.67	18740	383	301680
1698.13	18760	384	316544
1698.59	18780	384	264426
1699.01	18800	386	294153
1699.51	18820	387	311825
1700	18840	389	267350
1700.51	18860	389	284091
1700.94	18880	390	263004
1701.38	18900	392	316904
1701.82	18920	393	404046
1702.27	18940	394	301802
1702.68	18960	396	325310
1703.14	18980	398	316835
1703.56	19000	398	371855
1703.99	19020	400	345348
1704.42	19040	400	297852
1704.87	19060	401	271509
1705.33	19080	401	221452
1705.76	19100	402	275757
1706.18	19120	404	375365
1706.68	19140	405	287816
1707.08	19160	406	364462
1707.55	19180	407	349901
1708.02	19200	407	314330
1708.40	19220	408	267903
1708.82	19240	410	309991
1709.27	19260	410	284274
1709.72	19280	411	242178
1710.14	19300	412	309758
1710.58	19320	413	255276
1711.04	19340	414	226364
1711.47	19360	414	192970
1711.88	19380	415	193510
1712.33	19400	416	209796
1712.79	19420	418	267490
1713.29	19440	419	245634
1713.72	19460	420	282382
1714.18	19480	421	241825
1714.61	19500	422	288065
1715.10	19520	422	295269
1715.54	19540	424	305964
1716.03	19560	425	246701
1716.53	19580	425	246169
1716.99	19600	426	260113
1717.40	19620	427	282165
1717.83	19640	428	238337
1718.29	19660	428	285634
1718.67	19680	430	277154
1719.11	19700	431	345732
1719.51	19720	432	318601
1719.89	19740	433	381205
1720.28	19760	434	290597
1720.73	19780	434	329920
1721.17	19800	434	338755
1721.64	19820	436	353962
1722.09	19840	438	281712
1722.54	19860	438	264370
1723.03	19880	438	237875
1723.44	19900	439	366798
1723.90	19920	440	346815
1724.34	19940	441	248956
1724.81	19960	442	270718
1725.24	19980	443	275472
1725.63	20000	444	328640
1726.07	20020	445	316770
1726.48	20040	445	300342
1726.96	20060	446	326043
1727.42	20080	446	324902
1727.81	20100	447	319360
1728.24	20120	447	262867
1728.67	20140	448	276487
1729.12	20160	449	259054
1729.56	20180	450	230250
1730.04	20200	452	248143
1730.55	20220	452	225710
1731	20240	452	198871
1731.47	20260	453	247733
1731.96	20280	453	290029
1732.41	20300	454	325653
1732.92	20320	457	217114
1733.32	20340	458	324881
1733.76	20360	459	274521
1734.14	20380	460	349058
1734.57	20400	460	378469
1735.04	20420	461	401140
1735.43	20440	462	454775
1735.82	20460	463	368274
1736.26	20480	463	340896
1736.75	20500	463	353679
1737.16	20520	465	302136
1737.61	20540	465	364054
1738.09	20560	465	344142
1738.51	20580	466	292842
1738.97	20600	467	274293
1739.44	20620	469	183254
1739.86	20640	471	188750
1740.31	20660	472	242501
1740.77	20680	472	200233
1741.14	20700	473	251854
1741.54	20720	474	220508
1741.97	20740	474	235285
1742.43	20760	476	268730
1742.87	20780	476	304014
1743.32	20800	476	335757
1743.70	20820	477	317575
1744.13	20840	477	290888
1744.54	20860	478	255070
1744.94	20880	481	337064
1745.31	20900	482	349458
1745.74	20920	484	393946
1746.13	20940	485	316976
1746.52	20960	486	273998
1746.92	20980	487	306665
1747.30	21000	488	408371
1747.68	21020	489	264945
1748.07	21040	490	262464
1748.43	21060	492	332484
1748.81	21080	494	389118
1749.18	21100	495	265809
1749.54	21120	496	379686
1749.92	21140	496	314098
1750.29	21160	497	323669
1750.69	21180	499	344922
1751.11	21200	499	349526
1751.50	21220	500	373517
1751.91	21240	501	375564
1752.32	21260	502	335317
1752.71	21280	503	NaN
1753.09	21300	503	NaN
1753.45	21320	504	NaN
1753.85	21340	505	NaN
1754.28	21360	505	328759
1754.64	21380	507	316764
1755	21400	508	342209
1755.37	21420	509	386095
1755.75	21440	511	364860
1756.14	21460	511	315632
1756.55	21480	513	430081
1756.90	21500	513	445530
1757.26	21520	513	426478
1757.68	21540	514	NaN
1758.04	21560	515	393915
1758.40	21580	515	407441
1758.76	21600	517	469253
1759.18	21620	518	440716
1759.55	21640	519	369796
1759.91	21660	520	425183
1760.26	21680	520	429113
1760.62	21700	521	484545
1761.02	21720	522	472747
1761.43	21740	523	447738
1761.80	21760	524	482632
1762.17	21780	525	512389
1762.53	21800	527	337335
1762.91	21820	528	346673
1763.29	21840	528	429067
1763.67	21860	529	404236
1764.07	21880	529	NaN
1764.45	21900	530	NaN
1764.86	21920	530	NaN
1765.26	21940	531	NaN
1765.62	21960	531	NaN
1765.99	21980	531	338258
1766.36	22000	532	331261
1766.71	22020	532	347997
1767.07	22040	533	400253
1767.43	22060	534	244777
1767.79	22080	536	283762
1768.18	22100	536	313867
1768.50	22120	537	388011
1768.89	22140	538	391067
1769.23	22160	539	339103
1769.61	22180	540	394604
1770	22200	541	325767
1770.39	22220	542	388277
1770.73	22240	544	323860
1771.13	22260	545	349238
1771.49	22280	547	412167
1771.81	22300	547	406523
1772.21	22320	548	416333
1772.58	22340	548	372488
1772.95	22360	548	368187
1773.33	22380	549	394961
1773.74	22400	551	398518
1774.12	22420	551	350338
1774.53	22440	552	293946
1774.91	22460	553	349150
1775.33	22480	553	273100
1775.76	22500	554	361630
1776.15	22520	556	369713
1776.59	22540	557	316352
1776.96	22560	558	344045
1777.33	22580	560	297358
1777.75	22600	561	269813
1778.12	22620	563	326229
1778.51	22640	563	398470
1778.90	22660	563	324815
1779.27	22680	564	337779
1779.66	22700	564	377184
1780.04	22720	565	321197
1780.48	22740	566	223997
1780.91	22760	567	339580
1781.31	22780	568	279063
1781.74	22800	568	312814
1782.12	22820	570	357734
1782.46	22840	570	332227
1782.84	22860	571	314573
1783.24	22880	572	357568
1783.62	22900	573	325509
1784.03	22920	575	136539
1784.47	22940	577	125042
1784.96	22960	579	139535
1785.42	22980	580	152291
1785.85	23000	582	170749
1786.28	23020	583	205665
1786.65	23040	585	252688
1787.07	23060	585	289765
1787.52	23080	585	262355
1787.94	23100	586	322627
1788.31	23120	587	332843
1788.78	23140	588	320640
1789.21	23160	589	288797
1789.59	23180	589	361173
1789.92	23200	590	320023
1790.26	23220	590	281931
1790.68	23240	591	153909
1791.16	23260	592	130443
1791.63	23280	593	109780
1792.16	23300	594	100581
1792.62	23320	595	56074
1793.19	23340	596	116593
1793.69	23360	597	149844
1794.08	23380	598	301233
1794.49	23400	599	395854
1794.88	23420	599	426783
1795.27	23440	600	493078
1795.64	23460	602	464744
1795.98	23480	605	650877
1796.35	23500	607	821457
1796.72	23520	608	665273
1797.07	23540	609	801055
1797.36	23560	610	619484
1797.67	23580	610	662871
1798.03	23600	611	594223
1798.40	23620	612	965364
1798.71	23640	614	769463
1799.03	23660	615	439677
1799.34	23680	617	NaN
1799.67	23700	618	784929
1799.97	23720	621	691392
1800.31	23740	621	NaN
1800.63	23760	624	NaN
1800.95	23780	625	NaN
1801.27	23800	625	NaN
1801.58	23820	626	NaN
1801.91	23840	626	NaN
1802.21	23860	628	1005196
1802.53	23880	630	896428
1802.85	23900	632	854324
1803.16	23920	633	936215
1803.47	23940	633	909360
1803.77	23960	634	NaN
1804.06	23980	635	NaN
1804.35	24000	636	NaN
1804.66	24020	638	NaN
1804.94	24040	639	1011613
1805.23	24060	640	1043889
1805.56	24080	641	1121416
1805.87	24100	642	1126976
1806.18	24120	643	1244489
1806.49	24140	644	1190926
1806.81	24160	644	825953
1807.09	24180	645	530459
1807.40	24200	646	432316
1807.74	24220	647	556608
1808.04	24240	649	565646
1808.39	24260	652	515937
1808.74	24280	653	561810
1809.03	24300	654	443989
1809.40	24320	655	314479
1809.73	24340	656	422812
1810.05	24360	657	400397
1810.36	24380	658	579736
1810.72	24400	658	561249
1811.06	24420	660	509399
1811.35	24440	662	497099
1811.69	24460	663	512117
1812.02	24480	664	514941
1812.37	24500	665	511575
1812.70	24520	665	392334
1813	24540	667	449805
1813.28	24560	668	467111
1813.57	24580	669	482350
1813.89	24600	670	393999
1814.19	24620	671	357877
1814.49	24640	672	517271
1814.79	24660	674	520348
1815.08	24680	675	595856
1815.37	24700	675	518161
1815.69	24720	675	694925
1815.96	24740	677	NaN
1816.30	24760	679	NaN
1816.60	24780	680	NaN
1816.88	24800	680	NaN
1817.14	24820	681	NaN
1817.46	24840	681	NaN
1817.77	24860	682	NaN
1818.11	24880	682	548064
1818.47	24900	683	656966
1818.79	24920	684	712028
1819.10	24940	685	562095
1819.44	24960	686	515130
1819.76	24980	688	554862
1820.06	25000	690	423056
1820.43	25020	691	299809
1820.78	25040	693	299252
1821.11	25060	693	375838
1821.43	25080	694	506567
1821.76	25100	696	429982
1822.06	25120	697	450813
1822.38	25140	699	526292
1822.72	25160	700	622274
1823	25180	701	730247
1823.29	25200	701	823993
1823.58	25220	702	913172
1823.88	25240	702	900665
1824.16	25260	702	1130758
1824.46	25280	704	923551
1824.74	25300	705	860464
1825.03	25320	706	896769
1825.33	25340	708	933662
1825.67	25360	710	936413
1826	25380	711	937894
1826.28	25400	712	1017748
1826.60	25420	714	862745
1826.90	25440	715	1021097
1827.20	25460	717	968710
1827.49	25480	718	953484
1827.78	25500	719	1225890
1828.07	25520	720	1387252
1828.35	25540	722	849862
1828.63	25560	723	945863
1828.94	25580	725	1068789
1829.24	25600	726	1079144
1829.53	25620	727	1029227
1829.85	25640	729	1147478
1830.13	25660	732	1076144
1830.42	25680	732	1247769
1830.71	25700	733	1067896
1830.99	25720	734	1130966
1831.29	25740	734	1232107
1831.59	25760	735	1088018
1831.89	25780	736	986918
1832.19	25800	737	1124973
1832.50	25820	738	1381236
1832.79	25840	738	1083069
1833.09	25860	739	1296426
1833.36	25880	741	969535
1833.64	25900	741	778822
1833.94	25920	741	830463
1834.25	25940	744	777545
1834.53	25960	745	669457
1834.82	25980	746	577484
1835.12	26000	747	441898
1835.45	26020	749	554885
1835.79	26040	751	579254
1836.17	26060	751	415753
1836.53	26080	751	456898
1836.83	26100	752	485185
1837.15	26120	753	415964
1837.50	26140	754	534104
1837.87	26160	754	365055
1838.25	26180	755	455975
1838.64	26200	756	344488
1839.03	26220	757	439535
1839.46	26240	759	336456
1839.83	26260	759	344214
1840.19	26280	760	332352
1840.56	26300	760	342931
1840.92	26320	761	343143
1841.29	26340	762	325611
1841.65	26360	762	383051
1841.99	26380	763	417026
1842.33	26400	764	417417
1842.67	26420	765	439930
1842.98	26440	766	450755
1843.36	26460	766	418013
1843.74	26480	767	477865
1844.13	26500	768	441148
1844.47	26520	768	409625
1844.76	26540	768	484347
1845.05	26560	769	485137
1845.36	26580	771	453576
1845.72	26600	772	392449
1846.02	26620	773	356515
1846.33	26640	775	368657
1846.66	26660	775	316675
1847	26680	777	391300
1847.34	26700	777	567076
1847.66	26720	778	496390
1848	26740	780	347528
1848.30	26760	782	383470
1848.67	26780	784	416826
1849.04	26800	785	541979
1849.36	26820	786	447010
1849.71	26840	787	599127
1850.04	26860	789	477902
1850.39	26880	790	503301
1850.74	26900	791	485158
1851.08	26920	791	503287
1851.42	26940	794	632082
1851.79	26960	794	328974
1852.17	26980	795	314635
1852.51	27000	795	330803
1852.83	27020	795	343141
1853.15	27040	797	290696
1853.49	27060	798	329784
1853.86	27080	798	232187
1854.21	27100	798	345387
1854.57	27120	799	300449
1854.91	27140	800	270878
1855.20	27160	801	272001
1855.52	27180	802	241192
1855.84	27200	804	247144
1856.18	27220	804	261612
1856.50	27240	804	269305
1856.86	27260	805	249148
1857.23	27280	805	285029
1857.56	27300	805	414769
1857.91	27320	806	379097
1858.23	27340	808	387834
1858.56	27360	810	340975
1858.90	27380	811	393769
1859.24	27400	813	423976
1859.58	27420	814	613487
1859.93	27440	815	478225
1860.22	27460	816	503100
1860.53	27480	818	494923
1860.88	27500	819	428828
1861.22	27520	820	463370
1861.69	27540	822	297842
1862.24	27560	822	263327
1862.75	27580	823	195488
1863.36	27600	823	144221
1863.95	27620	825	91692
1864.58	27640	825	70320
1865.24	27660	826	58369
1865.79	27680	827	56473
1866.38	27700	827	57226
1867.03	27720	828	88579
1867.72	27740	829	73244
1868.43	27760	831	50408
1869.12	27780	832	75882
1869.60	27800	833	283426
1869.90	27820	835	387835
1870.19	27840	836	378272
1870.54	27860	838	340348
1870.85	27880	840	349648
1871.17	27900	841	416698
1871.49	27920	843	402514
1871.82	27940	845	391868
1872.12	27960	847	492683
1872.50	27980	849	443709
1872.81	28000	850	448746
1873.14	28020	851	452627
1873.46	28040	853	449592
1873.77	28060	855	425777
1874.10	28080	856	498590
1874.39	28100	858	503922
1874.69	28120	860	517987
1874.97	28140	862	563887
1875.29	28160	863	487278
1875.58	28180	865	519819
1875.90	28200	865	478572
1876.19	28220	867	490914
1876.50	28240	870	511884
1876.84	28260	871	548748
1877.13	28280	873	564028
1877.47	28300	876	551624
1877.79	28320	877	503737
1878.10	28340	878	551839
1878.44	28360	879	762678
1878.75	28380	880	573948
1879.09	28400	880	884227
1879.38	28420	880	673924
1879.75	28440	881	578284
1880.12	28460	881	618022
1880.45	28480	882	669845
1880.75	28500	883	449069
1881.10	28520	884	395660
1881.49	28540	885	269496
1881.84	28560	885	295506
1882.19	28580	886	292544
1882.62	28600	887	233437
1883.10	28620	888	96002
1883.62	28640	888	83837
1884.17	28660	889	75328
1884.75	28680	889	69837
1885.38	28700	890	52117
1885.91	28720	890	61826
1886.57	28740	891	47830
1887.16	28760	893	49798
1887.77	28780	893	58232
1888.47	28800	894	55584
1889.11	28820	895	60427
1889.79	28840	896	65684
1890.48	28860	896	69828
1891.07	28880	897	61602
1891.57	28900	898	191158
1891.96	28920	898	299735
1892.31	28940	900	366690
1892.65	28960	901	395108
1892.95	28980	901	351151
1893.28	29000	901	422183
1893.60	29020	903	542470
1893.92	29040	905	443414
1894.23	29060	905	445827
1894.52	29080	907	489055
1894.79	29100	909	606707
1895.08	29120	911	543466
